Contrast,Correlation,Energy,Homogeneity,R_mean,G_mean,B_mean,H_mean,S_mean,V_mean,Area,Perimeter,Mean,StdDev,Label
211.4233763485373,0.8609062069391852,0.7164242496862342,0.8082785471470473,109.95272827148438,109.95272827148438,109.95272827148438,0.0,0.0,109.95272827148438,17982,2170.538225531578,13.684585571289062,27.67543281922299,acne
159.50650096521554,0.7727647073508492,0.5467885919608537,0.7611480634100622,50.73167419433594,50.73167419433594,50.73167419433594,0.0,0.0,50.73167419433594,30284,3258.3342518806458,9.983718872070312,18.73037206213497,acne
832.3523798694761,0.8829575629267817,0.6004700854069474,0.6705840055866867,155.6163330078125,155.6163330078125,155.6163330078125,0.0,0.0,155.6163330078125,24999,2768.4276144504547,45.541961669921875,59.5890570669516,acne
314.5089558134665,0.8576825168020126,0.6494480532005071,0.7627565176243464,122.75454711914062,122.75454711914062,122.75454711914062,0.0,0.0,122.75454711914062,22347,2593.491544485092,19.433609008789062,33.23647478013432,acne
591.2342251090093,0.7988910447414616,0.6417970121181606,0.7205313888074478,120.11346435546875,120.11346435546875,120.11346435546875,0.0,0.0,120.11346435546875,22018,3499.4124574661255,24.071731567382812,38.34490398779501,acne
393.09230707529474,0.8424622326926658,0.6817309928726445,0.7450724617039726,97.18353271484375,97.18353271484375,97.18353271484375,0.0,0.0,97.18353271484375,19727,3399.9078434705734,21.095199584960938,35.32977597180223,acne
274.3640535249962,0.858101188916234,0.787002834272211,0.8349225601303716,138.10633850097656,138.10633850097656,138.10633850097656,0.0,0.0,138.10633850097656,13442,1936.1706948280334,13.262908935546875,31.05896739352044,acne
525.4476067028717,0.8435706869665656,0.7894720193768476,0.826128481207701,148.97967529296875,148.97967529296875,148.97967529296875,0.0,0.0,148.97967529296875,12913,2910.5453664064407,19.32086181640625,41.09728569437126,acne
423.9514775323042,0.840349057384528,0.7708906682644487,0.8228870723856573,133.6651153564453,133.6651153564453,133.6651153564453,0.0,0.0,133.6651153564453,14164,2668.729131102562,16.582382202148438,36.45457897723061,acne
671.2700632276187,0.8370320957646323,0.5497985998837857,0.6193521911597571,120.93782043457031,120.93782043457031,120.93782043457031,0.0,0.0,120.93782043457031,28055,2839.6580646038055,34.07688903808594,45.347312118489675,acne
681.3663829308522,0.8794491543884093,0.6569110560588289,0.7298292336441632,145.03636169433594,145.03636169433594,145.03636169433594,0.0,0.0,145.03636169433594,21315,2574.0600843429565,35.88722229003906,53.129989060878174,acne
426.3938981862633,0.8901064211844342,0.7587327715498376,0.8077418573124516,148.3427734375,148.3427734375,148.3427734375,0.0,0.0,148.3427734375,15050,1868.6559771299362,23.140609741210938,44.002658639041314,acne
1921.4839737299167,0.7731188437574091,0.5651895914330692,0.6402325386253912,148.99893188476562,148.99893188476562,148.99893188476562,0.0,0.0,148.99893188476562,25539,6465.337547659874,51.66020202636719,65.1228650277464,acne
